"NUMERO_RUC","RAZON_SOCIAL","NOMBRE_COMERCIAL","ESTADO_CONTRIBUYENTE","CLASE_CONTRIBUYENTE","FECHA_INICIO_ACTIVIDADES","FECHA_ACTUALIZACION","FECHA_SUSPENSION_DEFINITIVA","FECHA_REINICIO_ACTIVIDADES","OBLIGADO","TIPO_CONTRIBUYENTE","NUMERO_ESTABLECIMIENTO","NOMBRE_FANTASIA_COMERCIAL","CALLE","NUMERO","INTERSECCION","ESTADO_ESTABLECIMIENTO","DESCRIPCION_PROVINCIA","DESCRIPCION_CANTON","DESCRIPCION_PARROQUIA","CODIGO_CIIU","ACTIVIDAD_ECONOMICA","DIRECCION"
160007600001,"DIRECCIÓN DISTRITAL 01D02 - PARROQUIAS URBANAS: SAN SEBASTIÁN A MONAY Y PARROQUIAS RURALES: BAÑOS A SANTA ANA - SALUD","","ACTIVO","ESPECIAL","01/09/1995","10/12/2018","","","S","SOCIEDADES",22.0,"CENTRO DE SALUD DE TARQUI","PANAMERICANA SUR","S/N","","ABI","AZUAY","CUENCA","TARQUI","Q862001","CONSULTA Y TRATAMIENTO POR MÉDICOS GENERALES Y ESPECIALISTAS. ESTAS ACTIVIDADES PUEDEN REALIZARSE EN CONSULTORIOS PRIVADOS, EN CONSULTORIOS COLECTIVOS, EN CLÍNICAS AMBULATORIAS, EN CLÍNICAS ANEXAS A EMPRESAS, ESCUELAS, RESIDENCIAS DE ANCIANOS U ORGANIZACIONES SINDICALES O FRATERNALES Y EN LOS PROPIOS DOMICILIOS DE LOS PACIENTES.","PANAMERICANA SUR S/N , CUENCA, AZUAY"
160007600001,"DIRECCIÓN DISTRITAL 01D02 - PARROQUIAS URBANAS: SAN SEBASTIÁN A MONAY Y PARROQUIAS RURALES: BAÑOS A SANTA ANA - SALUD","","ACTIVO","ESPECIAL","01/09/1995","10/12/2018","","","S","SOCIEDADES",21.0,"CENTRO DE SALUD CUMBE","PANAMERICANA SUR","S/N","","ABI","AZUAY","CUENCA","CUMBE","Q862001","CONSULTA Y TRATAMIENTO POR MÉDICOS GENERALES Y ESPECIALISTAS. ESTAS ACTIVIDADES PUEDEN REALIZARSE EN CONSULTORIOS PRIVADOS, EN CONSULTORIOS COLECTIVOS, EN CLÍNICAS AMBULATORIAS, EN CLÍNICAS ANEXAS A EMPRESAS, ESCUELAS, RESIDENCIAS DE ANCIANOS U ORGANIZACIONES SINDICALES O FRATERNALES Y EN LOS PROPIOS DOMICILIOS DE LOS PACIENTES.","PANAMERICANA SUR S/N , CUENCA, AZUAY"
160007600001,"DIRECCIÓN DISTRITAL 01D02 - PARROQUIAS URBANAS: SAN SEBASTIÁN A MONAY Y PARROQUIAS RURALES: BAÑOS A SANTA ANA - SALUD","","ACTIVO","ESPECIAL","01/09/1995","10/12/2018","","","S","SOCIEDADES",18.0,"CENTRO DE SALUD SAN ANTONIO DE CHAUCHA","VIA A LA COSTA","S/N","","CER","AZUAY","CUENCA","CHAUCHA","Q862001","CONSULTA Y TRATAMIENTO POR MÉDICOS GENERALES Y ESPECIALISTAS. ESTAS ACTIVIDADES PUEDEN REALIZARSE EN CONSULTORIOS PRIVADOS, EN CONSULTORIOS COLECTIVOS, EN CLÍNICAS AMBULATORIAS, EN CLÍNICAS ANEXAS A EMPRESAS, ESCUELAS, RESIDENCIAS DE ANCIANOS U ORGANIZACIONES SINDICALES O FRATERNALES Y EN LOS PROPIOS DOMICILIOS DE LOS PACIENTES.","VIA A LA COSTA S/N , CUENCA, AZUAY"
160007600001,"DIRECCIÓN DISTRITAL 01D02 - PARROQUIAS URBANAS: SAN SEBASTIÁN A MONAY Y PARROQUIAS RURALES: BAÑOS A SANTA ANA - SALUD","","ACTIVO","ESPECIAL","01/09/1995","10/12/2018","","","S","SOCIEDADES",17.0,"CENTRO DE SALUD CARLOS ELIZALDE","VICENTE MELO","S/N","PASEO DEL SALADO","ABI","AZUAY","CUENCA","YANUNCAY","Q862001","CONSULTA Y TRATAMIENTO POR MÉDICOS GENERALES Y ESPECIALISTAS. ESTAS ACTIVIDADES PUEDEN REALIZARSE EN CONSULTORIOS PRIVADOS, EN CONSULTORIOS COLECTIVOS, EN CLÍNICAS AMBULATORIAS, EN CLÍNICAS ANEXAS A EMPRESAS, ESCUELAS, RESIDENCIAS DE ANCIANOS U ORGANIZACIONES SINDICALES O FRATERNALES Y EN LOS PROPIOS DOMICILIOS DE LOS PACIENTES.","VICENTE MELO S/N PASEO DEL SALADO, CUENCA, AZUAY"
160007600001,"DIRECCIÓN DISTRITAL 01D02 - PARROQUIAS URBANAS: SAN SEBASTIÁN A MONAY Y PARROQUIAS RURALES: BAÑOS A SANTA ANA - SALUD","","ACTIVO","ESPECIAL","01/09/1995","10/12/2018","","","S","SOCIEDADES",16.0,"CENTRO DE SALUD MOLLETURO","KM 3 VIA PUEBLO NUEVO","S/N","VIA A GUAYAQUIL","ABI","AZUAY","CUENCA","MOLLETURO","Q862001","CONSULTA Y TRATAMIENTO POR MÉDICOS GENERALES Y ESPECIALISTAS. ESTAS ACTIVIDADES PUEDEN REALIZARSE EN CONSULTORIOS PRIVADOS, EN CONSULTORIOS COLECTIVOS, EN CLÍNICAS AMBULATORIAS, EN CLÍNICAS ANEXAS A EMPRESAS, ESCUELAS, RESIDENCIAS DE ANCIANOS U ORGANIZACIONES SINDICALES O FRATERNALES Y EN LOS PROPIOS DOMICILIOS DE LOS PACIENTES.","KM 3 VIA PUEBLO NUEVO S/N VIA A GUAYAQUIL, CUENCA, AZUAY"
160007600001,"DIRECCIÓN DISTRITAL 01D02 - PARROQUIAS URBANAS: SAN SEBASTIÁN A MONAY Y PARROQUIAS RURALES: BAÑOS A SANTA ANA - SALUD","","ACTIVO","ESPECIAL","01/09/1995","10/12/2018","","","S","SOCIEDADES",15.0,"CENTRO DE SALUD MANTA REAL","PRINCIPAL VIA PUERTO INCA","S/N","","CER","AZUAY","CUENCA","MOLLETURO","Q862001","CONSULTA Y TRATAMIENTO POR MÉDICOS GENERALES Y ESPECIALISTAS. ESTAS ACTIVIDADES PUEDEN REALIZARSE EN CONSULTORIOS PRIVADOS, EN CONSULTORIOS COLECTIVOS, EN CLÍNICAS AMBULATORIAS, EN CLÍNICAS ANEXAS A EMPRESAS, ESCUELAS, RESIDENCIAS DE ANCIANOS U ORGANIZACIONES SINDICALES O FRATERNALES Y EN LOS PROPIOS DOMICILIOS DE LOS PACIENTES.","PRINCIPAL VIA PUERTO INCA S/N , CUENCA, AZUAY"
160007600001,"DIRECCIÓN DISTRITAL 01D02 - PARROQUIAS URBANAS: SAN SEBASTIÁN A MONAY Y PARROQUIAS RURALES: BAÑOS A SANTA ANA - SALUD","","ACTIVO","ESPECIAL","01/09/1995","10/12/2018","","","S","SOCIEDADES",14.0,"CENTRO DE SALUD JESUS DEL GRAN PODER","VIA PUERTO INCA","S/N","","ABI","AZUAY","CUENCA","MOLLETURO","Q862001","CONSULTA Y TRATAMIENTO POR MÉDICOS GENERALES Y ESPECIALISTAS. ESTAS ACTIVIDADES PUEDEN REALIZARSE EN CONSULTORIOS PRIVADOS, EN CONSULTORIOS COLECTIVOS, EN CLÍNICAS AMBULATORIAS, EN CLÍNICAS ANEXAS A EMPRESAS, ESCUELAS, RESIDENCIAS DE ANCIANOS U ORGANIZACIONES SINDICALES O FRATERNALES Y EN LOS PROPIOS DOMICILIOS DE LOS PACIENTES.","VIA PUERTO INCA S/N , CUENCA, AZUAY"
160007600001,"DIRECCIÓN DISTRITAL 01D02 - PARROQUIAS URBANAS: SAN SEBASTIÁN A MONAY Y PARROQUIAS RURALES: BAÑOS A SANTA ANA - SALUD","","ACTIVO","ESPECIAL","01/09/1995","10/12/2018","","","S","SOCIEDADES",13.0,"CENTRO DE SALUD AGUAS CALIENTES","VIA PUERTO INCA","S/N","","ABI","AZUAY","CUENCA","MOLLETURO","Q862001","CONSULTA Y TRATAMIENTO POR MÉDICOS GENERALES Y ESPECIALISTAS. ESTAS ACTIVIDADES PUEDEN REALIZARSE EN CONSULTORIOS PRIVADOS, EN CONSULTORIOS COLECTIVOS, EN CLÍNICAS AMBULATORIAS, EN CLÍNICAS ANEXAS A EMPRESAS, ESCUELAS, RESIDENCIAS DE ANCIANOS U ORGANIZACIONES SINDICALES O FRATERNALES Y EN LOS PROPIOS DOMICILIOS DE LOS PACIENTES.","VIA PUERTO INCA S/N , CUENCA, AZUAY"
160007600001,"DIRECCIÓN DISTRITAL 01D02 - PARROQUIAS URBANAS: SAN SEBASTIÁN A MONAY Y PARROQUIAS RURALES: BAÑOS A SANTA ANA - SALUD","","ACTIVO","ESPECIAL","01/09/1995","10/12/2018","","","S","SOCIEDADES",12.0,"CENTRO DE SALUD TAMARINDO","VIA PUERTO INCA","S/N","","ABI","AZUAY","CUENCA","MOLLETURO","Q862001","CONSULTA Y TRATAMIENTO POR MÉDICOS GENERALES Y ESPECIALISTAS. ESTAS ACTIVIDADES PUEDEN REALIZARSE EN CONSULTORIOS PRIVADOS, EN CONSULTORIOS COLECTIVOS, EN CLÍNICAS AMBULATORIAS, EN CLÍNICAS ANEXAS A EMPRESAS, ESCUELAS, RESIDENCIAS DE ANCIANOS U ORGANIZACIONES SINDICALES O FRATERNALES Y EN LOS PROPIOS DOMICILIOS DE LOS PACIENTES.","VIA PUERTO INCA S/N , CUENCA, AZUAY"
160007600001,"DIRECCIÓN DISTRITAL 01D02 - PARROQUIAS URBANAS: SAN SEBASTIÁN A MONAY Y PARROQUIAS RURALES: BAÑOS A SANTA ANA - SALUD","","ACTIVO","ESPECIAL","01/09/1995","10/12/2018","","","S","SOCIEDADES",11.0,"CENTRO DE SALUD PARQUE IBERIA","ISABEL LA CATOLICA","S/N","","ABI","AZUAY","CUENCA","YANUNCAY","Q862001","CONSULTA Y TRATAMIENTO POR MÉDICOS GENERALES Y ESPECIALISTAS. ESTAS ACTIVIDADES PUEDEN REALIZARSE EN CONSULTORIOS PRIVADOS, EN CONSULTORIOS COLECTIVOS, EN CLÍNICAS AMBULATORIAS, EN CLÍNICAS ANEXAS A EMPRESAS, ESCUELAS, RESIDENCIAS DE ANCIANOS U ORGANIZACIONES SINDICALES O FRATERNALES Y EN LOS PROPIOS DOMICILIOS DE LOS PACIENTES.","ISABEL LA CATOLICA S/N , CUENCA, AZUAY"
160007600001,"DIRECCIÓN DISTRITAL 01D02 - PARROQUIAS URBANAS: SAN SEBASTIÁN A MONAY Y PARROQUIAS RURALES: BAÑOS A SANTA ANA - SALUD","","ACTIVO","ESPECIAL","01/09/1995","10/12/2018","","","S","SOCIEDADES",10.0,"CLINICA MODULAR","BARTOLOME DE LAS CASAS","S/N","AV. 12 DE OCTUBRE","CER","AZUAY","CUENCA","YANUNCAY","Q862001","CONSULTA Y TRATAMIENTO POR MÉDICOS GENERALES Y ESPECIALISTAS. ESTAS ACTIVIDADES PUEDEN REALIZARSE EN CONSULTORIOS PRIVADOS, EN CONSULTORIOS COLECTIVOS, EN CLÍNICAS AMBULATORIAS, EN CLÍNICAS ANEXAS A EMPRESAS, ESCUELAS, RESIDENCIAS DE ANCIANOS U ORGANIZACIONES SINDICALES O FRATERNALES Y EN LOS PROPIOS DOMICILIOS DE LOS PACIENTES.","BARTOLOME DE LAS CASAS S/N AV. 12 DE OCTUBRE, CUENCA, AZUAY"
160007600001,"DIRECCIÓN DISTRITAL 01D02 - PARROQUIAS URBANAS: SAN SEBASTIÁN A MONAY Y PARROQUIAS RURALES: BAÑOS A SANTA ANA - SALUD","","ACTIVO","ESPECIAL","01/09/1995","10/12/2018","","","S","SOCIEDADES",9.0,"CENTRO DE SALUD TANDACATU","CAÑAR","2-14","REMIGIO CRESPO TORAL","ABI","AZUAY","CUENCA","EL BATAN","Q862001","CONSULTA Y TRATAMIENTO POR MÉDICOS GENERALES Y ESPECIALISTAS. ESTAS ACTIVIDADES PUEDEN REALIZARSE EN CONSULTORIOS PRIVADOS, EN CONSULTORIOS COLECTIVOS, EN CLÍNICAS AMBULATORIAS, EN CLÍNICAS ANEXAS A EMPRESAS, ESCUELAS, RESIDENCIAS DE ANCIANOS U ORGANIZACIONES SINDICALES O FRATERNALES Y EN LOS PROPIOS DOMICILIOS DE LOS PACIENTES.","CAÑAR 2-14 REMIGIO CRESPO TORAL, CUENCA, AZUAY"
160007600001,"DIRECCIÓN DISTRITAL 01D02 - PARROQUIAS URBANAS: SAN SEBASTIÁN A MONAY Y PARROQUIAS RURALES: BAÑOS A SANTA ANA - SALUD","","ACTIVO","ESPECIAL","01/09/1995","10/12/2018","","","S","SOCIEDADES",20.0,"CENTRO DE SALUD DE BAÑOS","COLINA","S/N","AV RICARDO DURAN","ABI","AZUAY","CUENCA","BAÑOS","Q862001","CONSULTA Y TRATAMIENTO POR MÉDICOS GENERALES Y ESPECIALISTAS. ESTAS ACTIVIDADES PUEDEN REALIZARSE EN CONSULTORIOS PRIVADOS, EN CONSULTORIOS COLECTIVOS, EN CLÍNICAS AMBULATORIAS, EN CLÍNICAS ANEXAS A EMPRESAS, ESCUELAS, RESIDENCIAS DE ANCIANOS U ORGANIZACIONES SINDICALES O FRATERNALES Y EN LOS PROPIOS DOMICILIOS DE LOS PACIENTES.","COLINA S/N AV RICARDO DURAN, CUENCA, AZUAY"
160007600001,"DIRECCIÓN DISTRITAL 01D02 - PARROQUIAS URBANAS: SAN SEBASTIÁN A MONAY Y PARROQUIAS RURALES: BAÑOS A SANTA ANA - SALUD","","ACTIVO","ESPECIAL","01/09/1995","10/12/2018","","","S","SOCIEDADES",19.0,"CENTRO DE SALUD TIPO A SAN GABRIEL DE CHAUCHA","VIA CUENCA LA IBERIA","S/N","VIA A COMUNIDAD DE SEDRO","ABI","AZUAY","CUENCA","CHAUCHA","Q862001","CONSULTA Y TRATAMIENTO POR MÉDICOS GENERALES Y ESPECIALISTAS. ESTAS ACTIVIDADES PUEDEN REALIZARSE EN CONSULTORIOS PRIVADOS, EN CONSULTORIOS COLECTIVOS, EN CLÍNICAS AMBULATORIAS, EN CLÍNICAS ANEXAS A EMPRESAS, ESCUELAS, RESIDENCIAS DE ANCIANOS U ORGANIZACIONES SINDICALES O FRATERNALES Y EN LOS PROPIOS DOMICILIOS DE LOS PACIENTES.","VIA CUENCA LA IBERIA S/N VIA A COMUNIDAD DE SEDRO, CUENCA, AZUAY"
160007600001,"DIRECCIÓN DISTRITAL 01D02 - PARROQUIAS URBANAS: SAN SEBASTIÁN A MONAY Y PARROQUIAS RURALES: BAÑOS A SANTA ANA - SALUD","","ACTIVO","ESPECIAL","01/09/1995","10/12/2018","","","S","SOCIEDADES",8.0,"CENTRO DE REHABILITACION INTEGRAL ESPECIALIZADO CUENCA NO. 5","GIRASOLES","1-38","PAUCARBAMBA","CER","AZUAY","CUENCA","HUAYNACAPAC","Q862001","CONSULTA Y TRATAMIENTO POR MÉDICOS GENERALES Y ESPECIALISTAS. ESTAS ACTIVIDADES PUEDEN REALIZARSE EN CONSULTORIOS PRIVADOS, EN CONSULTORIOS COLECTIVOS, EN CLÍNICAS AMBULATORIAS, EN CLÍNICAS ANEXAS A EMPRESAS, ESCUELAS, RESIDENCIAS DE ANCIANOS U ORGANIZACIONES SINDICALES O FRATERNALES Y EN LOS PROPIOS DOMICILIOS DE LOS PACIENTES.","GIRASOLES 1-38 PAUCARBAMBA, CUENCA, AZUAY"
160024610001,"CUERPO DE BOMBEROS VOLUNTARIOS DEL SIGSIG","","ACTIVO","OTROS","23/09/1979","19/07/2018","","","S","SOCIEDADES",1.0,"","16 DE ABRIL","1-26","GONZÁLEZ SUÁREZ","ABI","AZUAY","SIGSIG","SIGSIG","O842302","PREVENCIÓN Y EXTINCIÓN DE INCENDIOS: ADMINISTRACIÓN Y FUNCIONAMIENTO DE CUERPOS ORDINARIOS Y AUXILIARES DE BOMBEROS QUE DEPENDEN DE LAS AUTORIDADES PÚBLICAS QUE REALIZAN ACTIVIDADES DE PREVENCIÓN Y EXTINCIÓN DE INCENDIOS, RESCATE DE PERSONAS Y ANIMALES, ASISTENCIA EN DESASTRES CÍVICOS, INUNDACIONES, ACCIDENTES DE TRÁFICO, ETCÉTERA.","16 DE ABRIL 1-26 GONZÁLEZ SUÁREZ, SIGSIG, AZUAY"
160025690001,"GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE CUMBE","","ACTIVO","OTROS","10/08/2000","25/06/2019","","","S","SOCIEDADES",2.0,"FARMACIA DEL GOBIERNO PARROQUIAL","","S/N","","ABI","AZUAY","CUENCA","CUMBE","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES."," S/N , CUENCA, AZUAY"
160025690001,"GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE CUMBE","","ACTIVO","OTROS","10/08/2000","25/06/2019","","","S","SOCIEDADES",1.0,"","24 DE MAYO","S/N","CHIMBACALLE","ABI","AZUAY","CUENCA","CUMBE","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","24 DE MAYO S/N CHIMBACALLE, CUENCA, AZUAY"
160026230001,"GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE TARQUI","","ACTIVO","OTROS","23/10/2000","21/05/2019","","","S","SOCIEDADES",1.0,"","VÍA A TARQUI GULLANZHAPA","S/N","","ABI","AZUAY","CUENCA","TARQUI","O841106","ADMINISTRACIÓN Y GESTIÓN DE LOS SERVICIOS GENERALES DE PLANIFICACIÓN ECONÓMICA, SOCIAL Y DE ESTADÍSTICA EN LOS DIVERSOS NIVELES DE LA ADMINISTRACIÓN PÚBLICA.","VÍA A TARQUI GULLANZHAPA S/N , CUENCA, AZUAY"
160031150001,"GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL COCHAPATA","","ACTIVO","OTROS","01/10/2001","02/01/2019","","","S","SOCIEDADES",2.0,"CEMENTERIO SAN ANTONIO DE LA COMUNIDAD YANASACHA","","S/N","","ABI","AZUAY","NABON","COCHAPATA","O841107","OTRAS ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL."," S/N , NABON, AZUAY"
160031150001,"GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL COCHAPATA","","ACTIVO","OTROS","01/10/2001","02/01/2019","","","S","SOCIEDADES",1.0,"","JOSÉ EULALIO QUEZADA","S/N","","ABI","AZUAY","NABON","COCHAPATA","O841107","OTRAS ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL.","JOSÉ EULALIO QUEZADA S/N , NABON, AZUAY"
1768003050001,"BRIGADA DE ARTILLERÍA NO. 27 PORTETE","","ACTIVO","OTROS","17/08/1995","23/07/2018","","","S","SOCIEDADES",1.0,"","PANAMERICANA NORTE","S-N","","ABI","AZUAY","CUENCA","MACHANGARA","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","PANAMERICANA NORTE S-N , CUENCA, AZUAY"
1768003050001,"BRIGADA DE ARTILLERÍA NO. 27 PORTETE","","ACTIVO","OTROS","17/08/1995","23/07/2018","","","S","SOCIEDADES",3.0,"ESCUELA ARTILLERIA DE CAMPO","PANAMERICANA NORTE","S/N","","CER","AZUAY","CUENCA","CUENCA","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","PANAMERICANA NORTE S/N , CUENCA, AZUAY"
1768003050001,"BRIGADA DE ARTILLERÍA NO. 27 PORTETE","","ACTIVO","OTROS","17/08/1995","23/07/2018","","","S","SOCIEDADES",2.0,"COMPAÑIA DE MORTEROS NO. 3 CALDERON","PANAMERICANA NORTE","S-N","","CER","AZUAY","CUENCA","MACHANGARA","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","PANAMERICANA NORTE S-N , CUENCA, AZUAY"
1768003050001,"BRIGADA DE ARTILLERÍA NO. 27 PORTETE","","ACTIVO","OTROS","17/08/1995","23/07/2018","","","S","SOCIEDADES",5.0,"UNIDAD EDUCATIVA MILITAR ABDÓN CALDERÓN","EZEQUIEL PADILLA","S/N","","ABI","AZUAY","CUENCA","RICAURTE","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","EZEQUIEL PADILLA S/N , CUENCA, AZUAY"
1768003050001,"BRIGADA DE ARTILLERÍA NO. 27 PORTETE","","ACTIVO","OTROS","17/08/1995","23/07/2018","","","S","SOCIEDADES",4.0,"POLICLÍNICO N. 27 PORTETE","PANAMERICANA NORTE","S/N","","ABI","AZUAY","CUENCA","MACHANGARA","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","PANAMERICANA NORTE S/N , CUENCA, AZUAY"
160032200001,"GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE SAN MARTIN DE PUZHIO","","ACTIVO","OTROS","10/08/2000","16/05/2019","","","S","SOCIEDADES",1.0,"","CINCO DE NOVIEMBRE","S/N","AV. SAN MARTÍN","ABI","AZUAY","CHORDELEG","SAN MARTIN DE PUZHIO","O841107","OTRAS ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL.","CINCO DE NOVIEMBRE S/N AV. SAN MARTÍN, CHORDELEG, AZUAY"
160000860001,"GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SIGSIG","","ACTIVO","ESPECIAL","","07/04/2016","","","S","SOCIEDADES",1.0,"","TORRES","S/N","RODIL","ABI","AZUAY","SIGSIG","SIGSIG","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","TORRES S/N RODIL, SIGSIG, AZUAY"
160000860001,"GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SIGSIG","","ACTIVO","ESPECIAL","","07/04/2016","","","S","SOCIEDADES",3.0,"PLANTA POTABILIZADORA DE AGUA DEL CANTÓN SIGSIG","VÍA A CURÍN","S/N","","ABI","AZUAY","SIGSIG","SIGSIG","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","VÍA A CURÍN S/N , SIGSIG, AZUAY"
160000860001,"GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SIGSIG","","ACTIVO","ESPECIAL","","07/04/2016","","","S","SOCIEDADES",2.0,"FARMASIG EP","AV. MARIA AUXILIADORA","S/N","","CER","AZUAY","SIGSIG","SIGSIG","O841101","DESEMPEÑO DE LAS FUNCIONES EJECUTIVAS Y LEGISLATIVAS DE LOS ÓRGANOS Y ORGANISMOS CENTRALES, REGIONALES Y LOCALES.","AV. MARIA AUXILIADORA S/N , SIGSIG, AZUAY"
160026660001,"GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL DE EL VALLE","","ACTIVO","OTROS","10/08/2000","20/05/2019","","","S","SOCIEDADES",1.0,"GAD PARROQUIAL DE EL VALLE","VÍA A SAN JUDAS TADEO","S/N","VÍA A SAN PEDRO","ABI","AZUAY","CUENCA","VALLE","O841107","OTRAS ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL.","VÍA A SAN JUDAS TADEO S/N VÍA A SAN PEDRO, CUENCA, AZUAY"
1768025530001,"FUERZA TERRESTRE","","ACTIVO","ESPECIAL","01/09/1995","05/07/2019","","","S","SOCIEDADES",14.0,"GRUPO DE INTELIGENCIA MILITAR N.- 3","RAFAEL ARIZAGA","SN","HERMANO MIGUEL","CER","AZUAY","CUENCA","EL VECINO","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","RAFAEL ARIZAGA SN HERMANO MIGUEL, CUENCA, AZUAY"
1768025530001,"FUERZA TERRESTRE","","ACTIVO","ESPECIAL","01/09/1995","05/07/2019","","","S","SOCIEDADES",12.0,"COMPAÑIA DE MORTEROS N.- 3 CALDERON","PANAMERICANA NORTE","SN","","CER","AZUAY","CUENCA","MACHANGARA","O842201","ADMINISTRACIÓN, SUPERVISIÓN Y GESTIÓN DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR DEL EJÉRCITO DE TIERRA, MARINA, FUERZA AÉREA Y ESPACIAL COMO: ACTIVIDADES DE FUERZAS DE RESERVA Y AUXILIARES DEL SISTEMA DE DEFENSA, LOGÍSTICA MILITAR (ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETCÉTERA), ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPAÑA.","PANAMERICANA NORTE SN , CUENCA, AZUAY"
